Time in milliseconds,Time,Username,User,Domain,Source IP,Activity,Path,Entity Type,Device,Protocol
1719933318452,Jul 2 2024 17:15:18 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File1000.txt,txt,wrk-svm1,NFS
1719933318442,Jul 2 2024 17:15:18 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File999.txt,txt,wrk-svm1,NFS
1719933318422,Jul 2 2024 17:15:18 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File998.txt,txt,wrk-svm1,NFS
1719933318402,Jul 2 2024 17:15:18 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File997.txt,txt,wrk-svm1,NFS
1719933318382,Jul 2 2024 17:15:18 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File996.txt,txt,wrk-svm1,NFS
1719933318372,Jul 2 2024 17:15:18 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File995.txt,txt,wrk-svm1,NFS
1719933318352,Jul 2 2024 17:15:18 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File994.txt,txt,wrk-svm1,NFS
1719933318332,Jul 2 2024 17:15:18 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File993.txt,txt,wrk-svm1,NFS
1719933318312,Jul 2 2024 17:15:18 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File992.txt,txt,wrk-svm1,NFS
1719933318302,Jul 2 2024 17:15:18 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File991.txt,txt,wrk-svm1,NFS
1719933318282,Jul 2 2024 17:15:18 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File990.txt,txt,wrk-svm1,NFS
1719933318262,Jul 2 2024 17:15:18 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File989.txt,txt,wrk-svm1,NFS
1719933318252,Jul 2 2024 17:15:18 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File988.txt,txt,wrk-svm1,NFS
1719933318232,Jul 2 2024 17:15:18 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File987.txt,txt,wrk-svm1,NFS
1719933318212,Jul 2 2024 17:15:18 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File986.txt,txt,wrk-svm1,NFS
1719933318202,Jul 2 2024 17:15:18 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File985.txt,txt,wrk-svm1,NFS
1719933318182,Jul 2 2024 17:15:18 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File984.txt,txt,wrk-svm1,NFS
1719933318162,Jul 2 2024 17:15:18 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File983.txt,txt,wrk-svm1,NFS
1719933318142,Jul 2 2024 17:15:18 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File982.txt,txt,wrk-svm1,NFS
1719933318132,Jul 2 2024 17:15:18 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File981.txt,txt,wrk-svm1,NFS
1719933318112,Jul 2 2024 17:15:18 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File980.txt,txt,wrk-svm1,NFS
1719933318092,Jul 2 2024 17:15:18 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File979.txt,txt,wrk-svm1,NFS
1719933318082,Jul 2 2024 17:15:18 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File978.txt,txt,wrk-svm1,NFS
1719933318062,Jul 2 2024 17:15:18 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File977.txt,txt,wrk-svm1,NFS
1719933318052,Jul 2 2024 17:15:18 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File976.txt,txt,wrk-svm1,NFS
1719933318032,Jul 2 2024 17:15:18 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File975.txt,txt,wrk-svm1,NFS
1719933318012,Jul 2 2024 17:15:18 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File974.txt,txt,wrk-svm1,NFS
1719933318002,Jul 2 2024 17:15:18 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File973.txt,txt,wrk-svm1,NFS
1719933317972,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File972.txt,txt,wrk-svm1,NFS
1719933317952,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File971.txt,txt,wrk-svm1,NFS
1719933317932,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File970.txt,txt,wrk-svm1,NFS
1719933317922,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File969.txt,txt,wrk-svm1,NFS
1719933317902,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File968.txt,txt,wrk-svm1,NFS
1719933317882,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File967.txt,txt,wrk-svm1,NFS
1719933317862,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File966.txt,txt,wrk-svm1,NFS
1719933317852,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File965.txt,txt,wrk-svm1,NFS
1719933317832,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File964.txt,txt,wrk-svm1,NFS
1719933317822,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File963.txt,txt,wrk-svm1,NFS
1719933317802,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File962.txt,txt,wrk-svm1,NFS
1719933317782,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File961.txt,txt,wrk-svm1,NFS
1719933317772,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File960.txt,txt,wrk-svm1,NFS
1719933317752,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File959.txt,txt,wrk-svm1,NFS
1719933317732,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File958.txt,txt,wrk-svm1,NFS
1719933317712,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File957.txt,txt,wrk-svm1,NFS
1719933317702,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File956.txt,txt,wrk-svm1,NFS
1719933317682,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File955.txt,txt,wrk-svm1,NFS
1719933317662,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File954.txt,txt,wrk-svm1,NFS
1719933317652,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File953.txt,txt,wrk-svm1,NFS
1719933317632,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File952.txt,txt,wrk-svm1,NFS
1719933317622,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File951.txt,txt,wrk-svm1,NFS
1719933317602,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File950.txt,txt,wrk-svm1,NFS
1719933317582,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File949.txt,txt,wrk-svm1,NFS
1719933317562,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File948.txt,txt,wrk-svm1,NFS
1719933317542,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File947.txt,txt,wrk-svm1,NFS
1719933317532,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File946.txt,txt,wrk-svm1,NFS
1719933317512,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File945.txt,txt,wrk-svm1,NFS
1719933317492,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File944.txt,txt,wrk-svm1,NFS
1719933317482,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File943.txt,txt,wrk-svm1,NFS
1719933317462,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File942.txt,txt,wrk-svm1,NFS
1719933317452,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File941.txt,txt,wrk-svm1,NFS
1719933317432,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File940.txt,txt,wrk-svm1,NFS
1719933317412,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File939.txt,txt,wrk-svm1,NFS
1719933317392,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File938.txt,txt,wrk-svm1,NFS
1719933317382,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File937.txt,txt,wrk-svm1,NFS
1719933317362,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File936.txt,txt,wrk-svm1,NFS
1719933317342,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File935.txt,txt,wrk-svm1,NFS
1719933317332,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File934.txt,txt,wrk-svm1,NFS
1719933317312,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File933.txt,txt,wrk-svm1,NFS
1719933317302,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File932.txt,txt,wrk-svm1,NFS
1719933317282,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File931.txt,txt,wrk-svm1,NFS
1719933317272,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File930.txt,txt,wrk-svm1,NFS
1719933317252,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File929.txt,txt,wrk-svm1,NFS
1719933317242,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File928.txt,txt,wrk-svm1,NFS
1719933317222,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File927.txt,txt,wrk-svm1,NFS
1719933317212,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File926.txt,txt,wrk-svm1,NFS
1719933317192,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File925.txt,txt,wrk-svm1,NFS
1719933317182,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File924.txt,txt,wrk-svm1,NFS
1719933317162,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File923.txt,txt,wrk-svm1,NFS
1719933317142,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File922.txt,txt,wrk-svm1,NFS
1719933317132,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File921.txt,txt,wrk-svm1,NFS
1719933317112,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File920.txt,txt,wrk-svm1,NFS
1719933317092,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File919.txt,txt,wrk-svm1,NFS
1719933317072,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File918.txt,txt,wrk-svm1,NFS
1719933317062,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File917.txt,txt,wrk-svm1,NFS
1719933317042,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File916.txt,txt,wrk-svm1,NFS
1719933317022,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File915.txt,txt,wrk-svm1,NFS
1719933317002,Jul 2 2024 17:15:17 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File914.txt,txt,wrk-svm1,NFS
1719933316982,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File913.txt,txt,wrk-svm1,NFS
1719933316972,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File912.txt,txt,wrk-svm1,NFS
1719933316952,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File911.txt,txt,wrk-svm1,NFS
1719933316932,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File910.txt,txt,wrk-svm1,NFS
1719933316912,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File909.txt,txt,wrk-svm1,NFS
1719933316892,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File908.txt,txt,wrk-svm1,NFS
1719933316882,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File907.txt,txt,wrk-svm1,NFS
1719933316862,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File906.txt,txt,wrk-svm1,NFS
1719933316852,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File905.txt,txt,wrk-svm1,NFS
1719933316832,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File904.txt,txt,wrk-svm1,NFS
1719933316822,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File903.txt,txt,wrk-svm1,NFS
1719933316802,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File902.txt,txt,wrk-svm1,NFS
1719933316782,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File901.txt,txt,wrk-svm1,NFS
1719933316762,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File900.txt,txt,wrk-svm1,NFS
1719933316752,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File899.txt,txt,wrk-svm1,NFS
1719933316732,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File898.txt,txt,wrk-svm1,NFS
1719933316712,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File897.txt,txt,wrk-svm1,NFS
1719933316692,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File896.txt,txt,wrk-svm1,NFS
1719933316672,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File895.txt,txt,wrk-svm1,NFS
1719933316662,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File894.txt,txt,wrk-svm1,NFS
1719933316642,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File893.txt,txt,wrk-svm1,NFS
1719933316632,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File892.txt,txt,wrk-svm1,NFS
1719933316612,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File891.txt,txt,wrk-svm1,NFS
1719933316602,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File890.txt,txt,wrk-svm1,NFS
1719933316582,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File889.txt,txt,wrk-svm1,NFS
1719933316572,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File888.txt,txt,wrk-svm1,NFS
1719933316552,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File887.txt,txt,wrk-svm1,NFS
1719933316542,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File886.txt,txt,wrk-svm1,NFS
1719933316522,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File885.txt,txt,wrk-svm1,NFS
1719933316512,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File884.txt,txt,wrk-svm1,NFS
1719933316492,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File883.txt,txt,wrk-svm1,NFS
1719933316472,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File882.txt,txt,wrk-svm1,NFS
1719933316462,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File881.txt,txt,wrk-svm1,NFS
1719933316442,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File880.txt,txt,wrk-svm1,NFS
1719933316422,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File879.txt,txt,wrk-svm1,NFS
1719933316412,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File878.txt,txt,wrk-svm1,NFS
1719933316402,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File877.txt,txt,wrk-svm1,NFS
1719933316382,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File876.txt,txt,wrk-svm1,NFS
1719933316362,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File875.txt,txt,wrk-svm1,NFS
1719933316352,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File874.txt,txt,wrk-svm1,NFS
1719933316332,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File873.txt,txt,wrk-svm1,NFS
1719933316322,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File872.txt,txt,wrk-svm1,NFS
1719933316302,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File871.txt,txt,wrk-svm1,NFS
1719933316282,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File870.txt,txt,wrk-svm1,NFS
1719933316272,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File869.txt,txt,wrk-svm1,NFS
1719933316262,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File868.txt,txt,wrk-svm1,NFS
1719933316242,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File867.txt,txt,wrk-svm1,NFS
1719933316222,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File866.txt,txt,wrk-svm1,NFS
1719933316202,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File865.txt,txt,wrk-svm1,NFS
1719933316192,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File864.txt,txt,wrk-svm1,NFS
1719933316172,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File863.txt,txt,wrk-svm1,NFS
1719933316152,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File862.txt,txt,wrk-svm1,NFS
1719933316142,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File861.txt,txt,wrk-svm1,NFS
1719933316132,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File860.txt,txt,wrk-svm1,NFS
1719933316112,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File859.txt,txt,wrk-svm1,NFS
1719933316092,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File858.txt,txt,wrk-svm1,NFS
1719933316082,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File857.txt,txt,wrk-svm1,NFS
1719933316062,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File856.txt,txt,wrk-svm1,NFS
1719933316042,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File855.txt,txt,wrk-svm1,NFS
1719933316032,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File854.txt,txt,wrk-svm1,NFS
1719933316012,Jul 2 2024 17:15:16 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File853.txt,txt,wrk-svm1,NFS
1719933315992,Jul 2 2024 17:15:15 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File852.txt,txt,wrk-svm1,NFS
1719933315972,Jul 2 2024 17:15:15 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File851.txt,txt,wrk-svm1,NFS
1719933315962,Jul 2 2024 17:15:15 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File850.txt,txt,wrk-svm1,NFS
1719933315932,Jul 2 2024 17:15:15 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File849.txt,txt,wrk-svm1,NFS
1719933315922,Jul 2 2024 17:15:15 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File848.txt,txt,wrk-svm1,NFS
1719933315902,Jul 2 2024 17:15:15 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File847.txt,txt,wrk-svm1,NFS
1719933315882,Jul 2 2024 17:15:15 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File846.txt,txt,wrk-svm1,NFS
1719933315862,Jul 2 2024 17:15:15 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File845.txt,txt,wrk-svm1,NFS
1719933315842,Jul 2 2024 17:15:15 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File844.txt,txt,wrk-svm1,NFS
1719933315822,Jul 2 2024 17:15:15 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File843.txt,txt,wrk-svm1,NFS
1719933315802,Jul 2 2024 17:15:15 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File842.txt,txt,wrk-svm1,NFS
1719933315782,Jul 2 2024 17:15:15 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File841.txt,txt,wrk-svm1,NFS
1719933315772,Jul 2 2024 17:15:15 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File840.txt,txt,wrk-svm1,NFS
1719933315752,Jul 2 2024 17:15:15 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File839.txt,txt,wrk-svm1,NFS
1719933315732,Jul 2 2024 17:15:15 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File838.txt,txt,wrk-svm1,NFS
1719933315722,Jul 2 2024 17:15:15 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File837.txt,txt,wrk-svm1,NFS
1719933315702,Jul 2 2024 17:15:15 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File836.txt,txt,wrk-svm1,NFS
1719933315682,Jul 2 2024 17:15:15 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File835.txt,txt,wrk-svm1,NFS
1719933315672,Jul 2 2024 17:15:15 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File834.txt,txt,wrk-svm1,NFS
1719933315662,Jul 2 2024 17:15:15 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File833.txt,txt,wrk-svm1,NFS
1719933315652,Jul 2 2024 17:15:15 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File832.txt,txt,wrk-svm1,NFS
1719933315632,Jul 2 2024 17:15:15 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File831.txt,txt,wrk-svm1,NFS
1719933315612,Jul 2 2024 17:15:15 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File830.txt,txt,wrk-svm1,NFS
1719933315602,Jul 2 2024 17:15:15 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File829.txt,txt,wrk-svm1,NFS
1719933315582,Jul 2 2024 17:15:15 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File828.txt,txt,wrk-svm1,NFS
1719933315572,Jul 2 2024 17:15:15 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File827.txt,txt,wrk-svm1,NFS
1719933315552,Jul 2 2024 17:15:15 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File826.txt,txt,wrk-svm1,NFS
1719933315542,Jul 2 2024 17:15:15 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File825.txt,txt,wrk-svm1,NFS
1719933315532,Jul 2 2024 17:15:15 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File824.txt,txt,wrk-svm1,NFS
1719933315512,Jul 2 2024 17:15:15 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File823.txt,txt,wrk-svm1,NFS
1719933315492,Jul 2 2024 17:15:15 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File822.txt,txt,wrk-svm1,NFS
1719933315482,Jul 2 2024 17:15:15 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File821.txt,txt,wrk-svm1,NFS
1719933315452,Jul 2 2024 17:15:15 CEST,root,root,,10.0.70.110,delete,/wrkvol1/test/testdir0/File820.txt,txt,wrk-svm1,NFS
